,algorithm,dimension,iterations,time
5340,qrm3,5,15000,4.289792999999918
5341,qrm3,5,15000,4.286861000000499
5342,qrm3,5,15000,4.302487999997538
5343,qrm3,5,103,0.029128999998647487
5344,qrm3,5,15000,4.325810999998794
5345,qrm3,5,15000,4.322170999999798
5346,qrm3,5,15000,4.292725999999675
5347,qrm3,5,15000,4.352743999999802
5348,qrm3,5,15000,4.354083999998693
5349,qrm3,5,15000,4.395456999998714
5350,qrm3,5,15000,4.378500000002532
5351,qrm3,5,15000,4.315678999999363
5352,qrm3,5,15000,4.286560000000463
5353,qrm3,5,41,0.012942000001203269
5354,qrm3,5,15000,4.348395000000892
5355,qrm3,5,15000,4.399709000001167
5356,qrm3,5,15000,4.29332599999907
5357,qrm3,5,15000,4.3718349999981
5358,qrm3,5,15000,4.380440999997518
5359,qrm3,5,15000,4.299867000001541
5360,qrm3,5,15000,4.281809000000067
5361,qrm3,5,15000,4.2733509999998205
5362,qrm3,5,15000,4.36905200000183
5363,qrm3,5,15000,4.302789000001212
5364,qrm3,5,15000,4.353614999999991
5365,qrm3,5,15000,4.38790599999993
5366,qrm3,5,15000,4.3117850000016915
5367,qrm3,5,15000,4.363674000000174
5368,qrm3,5,15000,4.369685000001482
5369,qrm3,5,15000,4.2090749999988475
5370,qrm3,5,63,0.01829599999837228
5371,qrm3,5,15000,4.317706000001635
5372,qrm3,5,15000,4.329710000001796
5373,qrm3,5,15000,4.244724000000133
5374,qrm3,5,15000,4.224894999999378
5375,qrm3,5,15000,4.271050999999716
5376,qrm3,5,15000,4.312572000002547
5377,qrm3,5,15000,4.353032999999414
5378,qrm3,5,93,0.02630199999839533
5379,qrm3,5,15000,4.245514999998704
5380,qrm3,5,15000,4.314150999998674
5381,qrm3,5,352,0.09833700000308454
5382,qrm3,5,15000,4.304744000000937
5383,qrm3,5,15000,4.299289999999019
5384,qrm3,5,15000,4.375919000001886
5385,qrm3,5,15000,4.369541999996727
5386,qrm3,5,15000,4.252162000000681
5387,qrm3,5,15000,4.250416000002588
5388,qrm3,5,15000,4.407432999996672
5389,qrm3,5,15000,4.34551300000021
5390,qrm3,5,15000,4.386994999997114
5391,qrm3,5,15000,4.393534000002546
5392,qrm3,5,15000,4.28491700000086
5393,qrm3,5,15000,4.3733570000003965
5394,qrm3,5,15000,4.271558000000368
5395,qrm3,5,15000,4.294681000003038
5396,qrm3,5,15000,4.278146000000561
5397,qrm3,5,15000,4.281478999997489
5398,qrm3,5,83,0.023397000000841217
5399,qrm3,5,15000,4.197033000000374
5400,qrm3,6,15000,5.105078000000503
5401,qrm3,6,15000,4.892590999999811
5402,qrm3,6,15000,5.0993619999972
5403,qrm3,6,15000,4.936507000002166
5404,qrm3,6,15000,5.062329999997019
5405,qrm3,6,15000,5.158724000000802
5406,qrm3,6,15000,4.981667000000016
5407,qrm3,6,15000,5.057518000001437
5408,qrm3,6,15000,5.015048999997816
5409,qrm3,6,15000,4.949923000000126
5410,qrm3,6,15000,4.884784000001673
5411,qrm3,6,15000,5.134548000001814
5412,qrm3,6,15000,4.958526999998867
5413,qrm3,6,15000,4.930447000002459
5414,qrm3,6,15000,5.039995999999519
5415,qrm3,6,15000,4.957017000000633
5416,qrm3,6,15000,4.947786000000633
5417,qrm3,6,15000,5.0302300000003015
5418,qrm3,6,15000,5.052490000001853
5419,qrm3,6,15000,5.074961999998777
5420,qrm3,6,15000,5.000496999997267
5421,qrm3,6,15000,5.004632000000129
5422,qrm3,6,15000,5.0514880000009725
5423,qrm3,6,15000,4.998897000001307
5424,qrm3,6,15000,5.032868000002054
5425,qrm3,6,15000,4.9434370000017225
5426,qrm3,6,15000,4.989195000001928
5427,qrm3,6,15000,4.868978000002244
5428,qrm3,6,15000,4.92359999999826
5429,qrm3,6,15000,4.974790000000212
5430,qrm3,6,15000,5.013328000000911
5431,qrm3,6,15000,4.938210000000254
5432,qrm3,6,83,0.026992999999492895
5433,qrm3,6,15000,5.14926099999866
5434,qrm3,6,15000,4.911619000002247
5435,qrm3,6,15000,5.026898000000074
5436,qrm3,6,15000,4.91923400000087
5437,qrm3,6,15000,5.036252000001696
5438,qrm3,6,15000,5.059885999999096
5439,qrm3,6,15000,5.061933000000863
5440,qrm3,6,15000,4.957146000000648
5441,qrm3,6,15000,4.923105000001669
5442,qrm3,6,15000,4.994715999997425
5443,qrm3,6,15000,5.005961000002571
5444,qrm3,6,15000,5.028688000002148
5445,qrm3,6,15000,4.94919299999674
5446,qrm3,6,15000,4.952765000001818
5447,qrm3,6,409,0.13416900000083842
5448,qrm3,6,15000,5.070636000000377
5449,qrm3,6,15000,5.084565000001021
5450,qrm3,6,15000,5.036016000001837
5451,qrm3,6,15000,4.982572999997501
5452,qrm3,6,15000,4.9565440000005765
5453,qrm3,6,15000,4.912900000002992
5454,qrm3,6,15000,5.04966499999864
5455,qrm3,6,15000,5.094411000001855
5456,qrm3,6,15000,4.932946000000811
5457,qrm3,6,15000,4.91408699999738
5458,qrm3,6,15000,4.9106769999998505
5459,qrm3,6,15000,4.845067999998719
5460,qrm3,6,15000,4.981300999999803
5461,qrm3,6,15000,4.914430000000721
5462,qrm3,6,15000,4.863203000000794
5463,qrm3,6,15000,4.957285000000411
5464,qrm3,6,15000,5.019991000001028
5465,qrm3,6,15000,4.89010000000053
5466,qrm3,6,15000,5.100960000003397
5467,qrm3,6,15000,4.883649999999761
5468,qrm3,6,15000,4.944271000000299
5469,qrm3,6,135,0.04380200000014156
5470,qrm3,6,15000,4.906247999999323
5471,qrm3,6,15000,5.098589999997785
5472,qrm3,6,15000,4.944251000000804
5473,qrm3,6,15000,5.070937000000413
5474,qrm3,6,15000,4.992376999998669
5475,qrm3,6,15000,5.075537999997323
5476,qrm3,6,15000,4.915773000000627
5477,qrm3,6,15000,5.065824999997858
5478,qrm3,6,15000,5.00391700000182
5479,qrm3,6,15000,5.0706239999999525
5480,qrm3,6,15000,4.9175949999989825
5481,qrm3,6,15000,5.124996000002284
5482,qrm3,6,15000,5.157580000002781
5483,qrm3,6,15000,5.118209999996907
5484,qrm3,6,15000,4.866140999998606
5485,qrm3,6,15000,5.048271999999997
5486,qrm3,6,15000,4.986700999997993
5487,qrm3,6,15000,4.994535000001633
5488,qrm3,6,15000,4.987289000000601
5489,qrm3,6,15000,4.932327999998961
5490,qrm3,6,15000,4.987194999997882
5491,qrm3,6,15000,5.003184000001056
5492,qrm3,6,15000,4.950412999998662
5493,qrm3,6,15000,4.879456000002392
5494,qrm3,6,15000,4.951769999999669
5495,qrm3,6,15000,4.885592999999062
5496,qrm3,6,15000,4.941839999999502
5497,qrm3,6,15000,4.971416000000318
5498,qrm3,6,15000,5.041006999999809
5499,qrm3,6,15000,4.94357300000047
5500,qrm3,7,15000,5.7843379999976605
5501,qrm3,7,15000,5.557038000002649
5502,qrm3,7,15000,5.593001000001095
5503,qrm3,7,15000,5.641803999998956
5504,qrm3,7,15000,5.68673299999864
5505,qrm3,7,15000,5.61648299999797
5506,qrm3,7,15000,5.767791999998735
5507,qrm3,7,15000,5.684188999999606
5508,qrm3,7,15000,5.615520999999717
5509,qrm3,7,15000,5.847666000001482
5510,qrm3,7,15000,5.633579999997892
5511,qrm3,7,15000,5.551627999997436
5512,qrm3,7,15000,5.793539999998757
5513,qrm3,7,15000,5.579977999997936
5514,qrm3,7,15000,5.734212999999727
5515,qrm3,7,15000,5.767661000001681
5516,qrm3,7,15000,5.56997599999886
5517,qrm3,7,15000,5.620315000000119
5518,qrm3,7,15000,5.700360000002547
5519,qrm3,7,15000,5.522890000000189
5520,qrm3,7,15000,5.703421999998682
5521,qrm3,7,15000,5.803270000000339
5522,qrm3,7,15000,5.635439000001497
5523,qrm3,7,15000,5.648279000000912
5524,qrm3,7,15000,5.612716999999975
5525,qrm3,7,15000,5.566757000000507
5526,qrm3,7,15000,5.677550000000338
5527,qrm3,7,15000,5.683408000000782
5528,qrm3,7,15000,5.589300999999978
5529,qrm3,7,15000,5.614706000000297
5530,qrm3,7,15000,5.5625529999997525
5531,qrm3,7,15000,5.734566999999515
5532,qrm3,7,15000,5.558935000000929
5533,qrm3,7,15000,5.630676000000676
5534,qrm3,7,15000,5.806848000000173
5535,qrm3,7,15000,5.776740999997855
5536,qrm3,7,15000,5.617737999997189
5537,qrm3,7,15000,5.7525319999986095
5538,qrm3,7,216,0.07964200000060373
5539,qrm3,7,15000,5.6658859999988636
5540,qrm3,7,15000,5.575893000001088
5541,qrm3,7,15000,5.691805000002205
5542,qrm3,7,15000,5.717725999998947
5543,qrm3,7,15000,5.73825399999987
5544,qrm3,7,15000,5.559236000000965
5545,qrm3,7,15000,5.707017000000633
5546,qrm3,7,15000,5.6955440000019735
5547,qrm3,7,15000,5.576377999997931
5548,qrm3,7,15000,5.706903999998758
5549,qrm3,7,15000,5.6903500000007625
5550,qrm3,7,15000,5.569290999999794
5551,qrm3,7,15000,5.6589139999996405
5552,qrm3,7,15000,5.739993000002869
5553,qrm3,7,15000,5.6669050000018615
5554,qrm3,7,15000,5.53827199999796
5555,qrm3,7,15000,5.595403999999689
5556,qrm3,7,15000,5.561078000002453
5557,qrm3,7,15000,5.734903000000486
5558,qrm3,7,15000,5.594967000000906
5559,qrm3,7,15000,5.754564999999275
5560,qrm3,7,15000,5.702661999999691
5561,qrm3,7,15000,5.7095819999995
5562,qrm3,7,151,0.055469999999331776
5563,qrm3,7,15000,5.763409000002866
5564,qrm3,7,15000,5.621460999998817
5565,qrm3,7,15000,5.576162000001204
5566,qrm3,7,170,0.062368000002607005
5567,qrm3,7,15000,5.748136999998678
5568,qrm3,7,15000,5.59458000000086
5569,qrm3,7,15000,5.888381000000663
5570,qrm3,7,15000,5.62991300000067
5571,qrm3,7,15000,5.774047000002611
5572,qrm3,7,15000,5.609560999997484
5573,qrm3,7,15000,5.66175099999964
5574,qrm3,7,15000,5.825947000001179
5575,qrm3,7,15000,5.784150999999838
5576,qrm3,7,15000,5.6062869999987015
5577,qrm3,7,15000,5.556565999999293
5578,qrm3,7,15000,5.598437000000558
5579,qrm3,7,15000,5.658124000001408
5580,qrm3,7,15000,5.723959999999352
5581,qrm3,7,15000,5.552928000000975
5582,qrm3,7,15000,5.673256999998557
5583,qrm3,7,15000,5.634771999997611
5584,qrm3,7,15000,5.685946999998123
5585,qrm3,7,15000,5.518106999999873
5586,qrm3,7,15000,5.781702000000223
5587,qrm3,7,198,0.07330600000204868
5588,qrm3,7,15000,5.731306000001496
5589,qrm3,7,15000,5.743884999999864
5590,qrm3,7,15000,5.528955000001588
5591,qrm3,7,15000,5.537123000001884
5592,qrm3,7,15000,5.642357000000629
5593,qrm3,7,15000,5.79762699999992
5594,qrm3,7,15000,5.545577999997477
5595,qrm3,7,15000,5.739359999999579
5596,qrm3,7,15000,5.70959700000094
5597,qrm3,7,15000,5.523488999999245
5598,qrm3,7,15000,5.520098999997572
5599,qrm3,7,15000,5.745598000001337
5600,qrm3,8,15000,6.138126999998349
5601,qrm3,8,15000,6.216025000001537
5602,qrm3,8,15000,6.43115399999806
5603,qrm3,8,15000,6.37470299999768
5604,qrm3,8,15000,6.2738009999993665
5605,qrm3,8,15000,6.184522999999899
5606,qrm3,8,15000,6.182779999999184
5607,qrm3,8,15000,6.336844000001292
5608,qrm3,8,15000,6.203439999997499
5609,qrm3,8,15000,6.143016999998508
5610,qrm3,8,15000,6.361399000001256
5611,qrm3,8,15000,6.178865999998379
5612,qrm3,8,15000,6.27943900000173
5613,qrm3,8,15000,6.247546999999031
5614,qrm3,8,15000,6.49275900000066
5615,qrm3,8,15000,6.286932999999408
5616,qrm3,8,15000,6.197309999999561
5617,qrm3,8,15000,6.214146999998775
5618,qrm3,8,15000,6.29284700000062
5619,qrm3,8,15000,6.369311999998899
5620,qrm3,8,15000,6.3668660000003
5621,qrm3,8,15000,6.183293999998568
5622,qrm3,8,15000,6.195182999999815
5623,qrm3,8,15000,6.227130000002944
5624,qrm3,8,15000,6.398607999999513
5625,qrm3,8,15000,6.303538000000117
5626,qrm3,8,15000,6.255819999998494
5627,qrm3,8,15000,6.517675999999483
5628,qrm3,8,15000,6.2201160000004165
5629,qrm3,8,15000,6.277699999998731
5630,qrm3,8,15000,6.259201999997458
5631,qrm3,8,15000,6.139145999997709
5632,qrm3,8,15000,6.403151000002254
5633,qrm3,8,15000,6.198831000001519
5634,qrm3,8,15000,6.126419000000169
5635,qrm3,8,15000,6.383245000000898
5636,qrm3,8,15000,6.516959999997198
5637,qrm3,8,15000,6.536211999999068
5638,qrm3,8,15000,6.190301999999065
5639,qrm3,8,15000,6.462986999998975
5640,qrm3,8,15000,6.178798000000825
5641,qrm3,8,15000,6.506231999999727
5642,qrm3,8,15000,6.470799000002444
5643,qrm3,8,15000,6.200536000000284
5644,qrm3,8,15000,6.465772999999899
5645,qrm3,8,15000,6.293279000001348
5646,qrm3,8,15000,6.177861000000121
5647,qrm3,8,15000,6.173697999998694
5648,qrm3,8,15000,6.293145999999979
5649,qrm3,8,15000,6.437732999998843
5650,qrm3,8,15000,6.339531999998144
5651,qrm3,8,15000,6.4326639999999315
5652,qrm3,8,15000,6.396356000001106
5653,qrm3,8,15000,6.3115729999990435
5654,qrm3,8,15000,6.375790000001871
5655,qrm3,8,15000,6.205493000001297
5656,qrm3,8,15000,6.394195999997464
5657,qrm3,8,15000,6.386895000003278
5658,qrm3,8,15000,6.211687000002712
5659,qrm3,8,15000,6.192901999998867
5660,qrm3,8,15000,6.368618000000424
5661,qrm3,8,15000,6.272339999999531
5662,qrm3,8,15000,6.399319000000105
5663,qrm3,8,15000,6.273052000000462
5664,qrm3,8,15000,6.220571000001655
5665,qrm3,8,15000,6.332726000000548
5666,qrm3,8,15000,6.394132999997964
5667,qrm3,8,15000,6.226653999998234
5668,qrm3,8,15000,6.208922999998322
5669,qrm3,8,15000,6.336689000003389
5670,qrm3,8,15000,6.459996000001411
5671,qrm3,8,15000,6.435591999997996
5672,qrm3,8,15000,6.20062599999801
5673,qrm3,8,15000,6.414166999998997
5674,qrm3,8,15000,6.198359999998502
5675,qrm3,8,15000,6.342679999997927
5676,qrm3,8,15000,6.383972999999969
5677,qrm3,8,15000,6.170120000002498
5678,qrm3,8,15000,6.1625590000003285
5679,qrm3,8,15000,6.384911000001011
5680,qrm3,8,15000,6.287984999999026
5681,qrm3,8,15000,6.186236000001372
5682,qrm3,8,15000,6.359426999999414
5683,qrm3,8,15000,6.172140999999101
5684,qrm3,8,15000,6.484038999999029
5685,qrm3,8,15000,6.363941999999952
5686,qrm3,8,15000,6.3971329999985755
5687,qrm3,8,15000,6.1660609999999
5688,qrm3,8,15000,6.1663619999999355
5689,qrm3,8,15000,6.189871000002313
5690,qrm3,8,15000,6.412177000001975
5691,qrm3,8,15000,6.399968000001536
5692,qrm3,8,15000,6.372400000000198
5693,qrm3,8,15000,6.296501000000717
5694,qrm3,8,15000,6.282068999997136
5695,qrm3,8,15000,6.3690760000026785
5696,qrm3,8,15000,6.3649010000008275
5697,qrm3,8,15000,6.333517999999458
5698,qrm3,8,15000,6.174996000001556
5699,qrm3,8,15000,6.450795000000653
5700,qrm3,9,15000,7.212837999999465
5701,qrm3,9,15000,7.218382999999449
5702,qrm3,9,15000,6.855148999999074
5703,qrm3,9,15000,7.153998000001593
5704,qrm3,9,15000,6.8238710000005085
5705,qrm3,9,15000,7.198821999998472
5706,qrm3,9,15000,6.967663999999786
5707,qrm3,9,15000,6.842741000000387
5708,qrm3,9,15000,7.318647000000055
5709,qrm3,9,15000,7.0527600000023085
5710,qrm3,9,15000,7.197528000000602
5711,qrm3,9,15000,7.202123000002757
5712,qrm3,9,15000,7.259739000000991
5713,qrm3,9,15000,7.197972999998456
5714,qrm3,9,15000,7.238516999997955
5715,qrm3,9,15000,6.911385999999766
5716,qrm3,9,15000,6.927133000001049
5717,qrm3,9,535,0.2473969999991823
5718,qrm3,9,15000,6.957323999999062
5719,qrm3,9,15000,7.052640000001702
5720,qrm3,9,15000,7.160947999997006
5721,qrm3,9,15000,7.0303489999969315
5722,qrm3,9,15000,7.230025000000751
5723,qrm3,9,15000,7.17287899999792
5724,qrm3,9,15000,7.111702000001969
5725,qrm3,9,15000,6.892305999997916
5726,qrm3,9,15000,7.210965000002034
5727,qrm3,9,15000,6.8856420000010985
5728,qrm3,9,15000,6.987730000000738
5729,qrm3,9,15000,7.218085000000428
5730,qrm3,9,15000,6.969800000002579
5731,qrm3,9,15000,7.089771999999357
5732,qrm3,9,15000,7.34863800000312
5733,qrm3,9,15000,7.108126999999513
5734,qrm3,9,15000,7.249726000001829
5735,qrm3,9,15000,6.9141750000017055
5736,qrm3,9,15000,6.802131999997073
5737,qrm3,9,15000,6.799224999998842
5738,qrm3,9,15000,7.104500000001281
5739,qrm3,9,15000,7.187967999998364
5740,qrm3,9,15000,6.807043000000704
5741,qrm3,9,15000,7.10634299999947
5742,qrm3,9,15000,6.874327999998059
5743,qrm3,9,15000,7.215333000000101
5744,qrm3,9,15000,7.118155000000115
5745,qrm3,9,15000,6.888786999999866
5746,qrm3,9,15000,6.913892999997188
5747,qrm3,9,15000,7.032766000000265
5748,qrm3,9,15000,7.225488000000041
5749,qrm3,9,15000,7.031267000002117
5750,qrm3,9,15000,6.858769999998913
5751,qrm3,9,15000,7.131820999999036
5752,qrm3,9,15000,6.879802999999811
5753,qrm3,9,15000,6.867196999999578
5754,qrm3,9,15000,7.004950000002282
5755,qrm3,9,15000,6.934277000000293
5756,qrm3,9,15000,7.063903999998729
5757,qrm3,9,15000,6.83361800000057
5758,qrm3,9,15000,6.9081330000008165
5759,qrm3,9,15000,7.1338249999971595
5760,qrm3,9,15000,6.8487739999982296
5761,qrm3,9,15000,7.133880000001227
5762,qrm3,9,15000,6.877816000000166
5763,qrm3,9,15000,7.214980000000651
5764,qrm3,9,15000,7.05732199999693
5765,qrm3,9,15000,7.041143000002194
5766,qrm3,9,15000,6.8774520000006305
5767,qrm3,9,15000,6.9360689999994065
5768,qrm3,9,15000,6.9130089999998745
5769,qrm3,9,15000,7.324973999999202
5770,qrm3,9,15000,7.3027059999985795
5771,qrm3,9,15000,6.842958999997791
5772,qrm3,9,15000,7.239996000000247
5773,qrm3,9,15000,6.828446999999869
5774,qrm3,9,15000,7.023827000000892
5775,qrm3,9,15000,6.914035999998305
5776,qrm3,9,15000,6.956409999998868
5777,qrm3,9,15000,7.08167400000093
5778,qrm3,9,15000,6.843715999999404
5779,qrm3,9,15000,7.065785999999207
5780,qrm3,9,15000,6.866736999996647
5781,qrm3,9,15000,7.153774000002159
5782,qrm3,9,15000,7.093229000001884
5783,qrm3,9,15000,7.190785000002506
5784,qrm3,9,15000,7.084606000000349
5785,qrm3,9,15000,7.204569999998057
5786,qrm3,9,15000,6.921274000000267
5787,qrm3,9,15000,6.834230999997089
5788,qrm3,9,15000,7.24445900000137
5789,qrm3,9,15000,7.049080000000686
5790,qrm3,9,15000,6.863906999999017
5791,qrm3,9,15000,7.280564000000595
5792,qrm3,9,15000,7.21133700000064
5793,qrm3,9,15000,6.868345999999292
5794,qrm3,9,15000,7.258310999997775
5795,qrm3,9,15000,7.271351999999752
5796,qrm3,9,15000,6.954134999999951
5797,qrm3,9,15000,7.179664999999659
5798,qrm3,9,15000,7.068534000001819
5799,qrm3,9,15000,7.055387000000337
5800,qrm3,10,15000,7.899171000000933
5801,qrm3,10,15000,7.565883000002941
5802,qrm3,10,15000,7.596426000000065
5803,qrm3,10,15000,7.578719999997702
5804,qrm3,10,15000,7.478919999997743
5805,qrm3,10,15000,8.049074000002292
5806,qrm3,10,15000,7.630202000000281
5807,qrm3,10,15000,7.605349999997998
5808,qrm3,10,15000,7.545288000001165
5809,qrm3,10,15000,7.484275999999227
5810,qrm3,10,15000,7.460769999997865
5811,qrm3,10,15000,7.836020000002463
5812,qrm3,10,15000,7.681971000001795
5813,qrm3,10,15000,7.517077000000427
5814,qrm3,10,15000,7.764610999998695
5815,qrm3,10,15000,8.107198999998218
5816,qrm3,10,15000,8.050475000000006
5817,qrm3,10,15000,7.80316799999855
5818,qrm3,10,15000,7.52817800000048
5819,qrm3,10,15000,7.763711999999941
5820,qrm3,10,15000,7.805877999999211
5821,qrm3,10,15000,7.608009999999922
5822,qrm3,10,15000,7.606787000000622
5823,qrm3,10,15000,8.07717600000251
5824,qrm3,10,15000,7.527994000000035
5825,qrm3,10,15000,7.782139999999345
5826,qrm3,10,15000,8.209720999999263
5827,qrm3,10,15000,7.993803999997908
5828,qrm3,10,15000,7.706699999998818
5829,qrm3,10,15000,7.697733000000881
5830,qrm3,10,15000,7.5016709999981686
5831,qrm3,10,15000,7.787791999999172
5832,qrm3,10,15000,7.531186000000162
5833,qrm3,10,15000,7.852327000000514
5834,qrm3,10,15000,7.888433000000077
5835,qrm3,10,15000,7.564974000000802
5836,qrm3,10,15000,8.124377000000095
5837,qrm3,10,15000,7.569899000001897
5838,qrm3,10,15000,7.512005000000499
5839,qrm3,10,15000,7.980534999998781
5840,qrm3,10,15000,7.482294000001275
5841,qrm3,10,15000,7.853656999999657
5842,qrm3,10,15000,7.764960000000428
5843,qrm3,10,15000,7.8891010000006645
5844,qrm3,10,15000,7.943716999998287
5845,qrm3,10,15000,7.575809999998455
5846,qrm3,10,15000,8.118235999998433
5847,qrm3,10,15000,8.006742999998096
5848,qrm3,10,15000,7.609517999997479
5849,qrm3,10,15000,7.896351999999752
5850,qrm3,10,15000,7.448340000002645
5851,qrm3,10,15000,7.849734000003082
5852,qrm3,10,15000,7.479739999998856
5853,qrm3,10,15000,7.50440300000264
5854,qrm3,10,15000,8.001584000001458
5855,qrm3,10,15000,8.072293000001082
5856,qrm3,10,15000,7.46377300000313
5857,qrm3,10,15000,7.942865000000893
5858,qrm3,10,15000,7.817942000001494
5859,qrm3,10,15000,7.920597000000271
5860,qrm3,10,15000,7.606174999997165
5861,qrm3,10,15000,7.828449000004184
5862,qrm3,10,15000,8.170440999994753
5863,qrm3,10,15000,7.4594859999997425
5864,qrm3,10,15000,7.54346500000247
5865,qrm3,10,15000,7.550621999995201
5866,qrm3,10,15000,7.548509000000195
5867,qrm3,10,15000,7.837982000004558
5868,qrm3,10,15000,7.700757999999041
5869,qrm3,10,15000,8.055929000001925
5870,qrm3,10,15000,8.022609999999986
5871,qrm3,10,15000,7.845325000002049
5872,qrm3,10,15000,7.9141880000024685
5873,qrm3,10,15000,7.478812999994261
5874,qrm3,10,15000,7.879882000001089
5875,qrm3,10,15000,7.872280999996292
5876,qrm3,10,15000,7.675337000000582
5877,qrm3,10,15000,7.933783000000403
5878,qrm3,10,15000,8.028611000001547
5879,qrm3,10,15000,8.012111999996705
5880,qrm3,10,15000,7.481386999999813
5881,qrm3,10,15000,7.490608000000066
5882,qrm3,10,15000,7.537369999998191
5883,qrm3,10,15000,7.540469999999914
5884,qrm3,10,15000,7.510362000000896
5885,qrm3,10,15000,7.5221200000014505
5886,qrm3,10,15000,7.605169000002206
5887,qrm3,10,15000,7.571107999996457
5888,qrm3,10,15000,7.582211000000825
5889,qrm3,10,15000,8.019772000006924
5890,qrm3,10,15000,7.990050000000338
5891,qrm3,10,15000,7.897418000000471
5892,qrm3,10,15000,7.803920999998809
5893,qrm3,10,15000,7.5612939999991795
5894,qrm3,10,15000,7.62692600000446
5895,qrm3,10,15000,7.480103000001691
5896,qrm3,10,15000,7.659553999998025
5897,qrm3,10,15000,7.90935499999614
5898,qrm3,10,15000,8.008975999997347
5899,qrm3,10,15000,7.807301000000734
5900,qrm3,11,15000,8.503864999998768
5901,qrm3,11,15000,8.807095000003756
5902,qrm3,11,15000,8.21824899999774
5903,qrm3,11,15000,8.832839000002423
5904,qrm3,11,15000,8.236746000002313
5905,qrm3,11,15000,8.202669999998761
5906,qrm3,11,15000,8.215550000000803
5907,qrm3,11,15000,8.486444000001939
5908,qrm3,11,15000,8.58925299999828
5909,qrm3,11,15000,8.864966000001004
5910,qrm3,11,15000,8.39428400000179
5911,qrm3,11,15000,8.91554200000246
5912,qrm3,11,15000,8.13958200000343
5913,qrm3,11,15000,8.805253999998968
5914,qrm3,11,15000,8.593732000001182
5915,qrm3,11,15000,8.639862000003632
5916,qrm3,11,15000,8.238712999998825
5917,qrm3,11,15000,8.459074999998847
5918,qrm3,11,15000,8.553557999999612
5919,qrm3,11,15000,8.246404999998049
5920,qrm3,11,15000,8.135604000002786
5921,qrm3,11,15000,8.700969999998051
5922,qrm3,11,15000,8.396959999998217
5923,qrm3,11,15000,9.031294000000344
5924,qrm3,11,15000,8.400156000003335
5925,qrm3,11,15000,8.199060000006284
5926,qrm3,11,15000,8.177488000001176
5927,qrm3,11,15000,8.333769999997457
5928,qrm3,11,15000,8.87802300000476
5929,qrm3,11,15000,8.680191999999806
5930,qrm3,11,15000,8.468006000002788
5931,qrm3,11,15000,8.516680000000633
5932,qrm3,11,15000,8.219199999999546
5933,qrm3,11,15000,8.972352999997383
5934,qrm3,11,15000,8.286452000000281
5935,qrm3,11,15000,8.27952400000504
5936,qrm3,11,15000,8.122071000005235
5937,qrm3,11,15000,8.46923699999752
5938,qrm3,11,15000,8.598313999995298
5939,qrm3,11,15000,8.398836000000301
5940,qrm3,11,15000,8.266977999999654
5941,qrm3,11,15000,8.223803999993834
5942,qrm3,11,15000,8.397157999999763
5943,qrm3,11,15000,9.001737999999023
5944,qrm3,11,15000,8.527014999999665
5945,qrm3,11,15000,8.866691999995965
5946,qrm3,11,15000,9.041592000001401
5947,qrm3,11,15000,8.674574000004213
5948,qrm3,11,15000,8.213074999999662
5949,qrm3,11,15000,8.253504000000248
5950,qrm3,11,15000,8.359949000005145
5951,qrm3,11,15000,8.225048000000243
5952,qrm3,11,15000,8.811903000001621
5953,qrm3,11,15000,8.629392999995616
5954,qrm3,11,15000,9.01384799999505
5955,qrm3,11,15000,8.1924050000016
5956,qrm3,11,15000,8.262920999994094
5957,qrm3,11,15000,8.611084000003757
5958,qrm3,11,15000,8.337557999999262
5959,qrm3,11,15000,8.474458000004233
5960,qrm3,11,15000,8.826400999998441
5961,qrm3,11,15000,8.31432599999971
5962,qrm3,11,15000,8.794513999993796
5963,qrm3,11,15000,8.224715999996988
5964,qrm3,11,15000,8.647000999997545
5965,qrm3,11,15000,8.146224999996775
5966,qrm3,11,15000,8.37544699999853
5967,qrm3,11,15000,8.26710599999933
5968,qrm3,11,15000,8.210518999992928
5969,qrm3,11,15000,8.690630999997666
5970,qrm3,11,15000,8.465338000001793
5971,qrm3,11,15000,8.791281999998318
5972,qrm3,11,15000,8.157046000000264
5973,qrm3,11,15000,8.614089999995485
5974,qrm3,11,15000,8.261086999998952
5975,qrm3,11,15000,8.928393000001961
5976,qrm3,11,15000,8.210958999996365
5977,qrm3,11,15000,8.904846999997972
5978,qrm3,11,15000,8.623319999998785
5979,qrm3,11,15000,8.194404000001668
5980,qrm3,11,15000,8.899454999998852
5981,qrm3,11,15000,8.344010000000708
5982,qrm3,11,15000,8.264284000004409
5983,qrm3,11,15000,8.268356000000495
5984,qrm3,11,15000,8.756397999997716
5985,qrm3,11,15000,8.704529000002367
5986,qrm3,11,15000,8.933131000005233
5987,qrm3,11,15000,8.718827999997302
5988,qrm3,11,15000,8.498014999997395
5989,qrm3,11,15000,8.546385000001465
5990,qrm3,11,15000,8.168663000004017
5991,qrm3,11,15000,8.263677999995707
5992,qrm3,11,15000,8.570794999999634
5993,qrm3,11,15000,8.537043999996968
5994,qrm3,11,15000,8.165837999993528
5995,qrm3,11,15000,8.197587000002386
5996,qrm3,11,15000,8.477410999999847
5997,qrm3,11,15000,8.142570999996678
5998,qrm3,11,15000,8.9087720000025
5999,qrm3,11,15000,8.186739000004309
6000,qrm3,12,15000,9.629411999994772
6001,qrm3,12,15000,9.305211999999301
6002,qrm3,12,15000,9.088894000000437
